"","DIA.Open","DIA.High","DIA.Low","DIA.Close","DIA.Volume","DIA.WAP","DIA.hasGaps","DIA.Count"
"2019-10-30 09:17:00",270.72,270.8,270.72,270.79,20,270.758,0,12
"2019-10-30 09:18:00",270.8,270.84,270.79,270.83,12,270.804,0,12
"2019-10-30 09:19:00",270.84,270.89,270.84,270.89,14,270.87,0,6
"2019-10-30 09:20:00",270.86,270.87,270.83,270.83,6,270.852,0,5
"2019-10-30 09:21:00",270.8,270.8,270.8,270.8,1,270.8,0,1
"2019-10-30 09:22:00",270.82,270.82,270.82,270.82,1,270.82,0,1
"2019-10-30 09:23:00",270.81,270.87,270.8,270.81,18,270.834,0,10
"2019-10-30 09:24:00",270.75,270.77,270.69,270.71,22,270.728,0,18
"2019-10-30 09:25:00",270.71,270.71,270.67,270.67,20,270.69,0,15
"2019-10-30 09:26:00",270.66,270.71,270.6,270.71,26,270.652,0,22
"2019-10-30 09:27:00",270.73,270.77,270.73,270.77,5,270.75,0,3
"2019-10-30 09:28:00",270.79,270.82,270.77,270.77,116,270.798,0,63
"2019-10-30 09:29:00",270.75,270.75,270.73,270.73,13,270.745,0,12
"2019-10-30 09:30:00",270.72,270.72,270.64,270.66,22,270.681,0,13
"2019-10-30 09:31:00",270.62,270.63,270.62,270.62,1,270.623,0,1
"2019-10-30 09:32:00",270.6,270.6,270.59,270.6,8,270.597,0,6
"2019-10-30 09:33:00",270.58,270.58,270.53,270.56,45,270.554,0,33
"2019-10-30 09:34:00",270.59,270.6,270.59,270.6,15,270.597,0,11
"2019-10-30 09:35:00",270.54,270.65,270.54,270.65,15,270.626,0,13
"2019-10-30 09:36:00",270.63,270.72,270.63,270.64,11,270.677,0,8
"2019-10-30 09:37:00",270.64,270.66,270.56,270.56,33,270.627,0,12
"2019-10-30 09:38:00",270.57,270.58,270.51,270.58,26,270.547,0,10
"2019-10-30 09:39:00",270.58,270.58,270.58,270.58,0,270.58,0,0
"2019-10-30 09:40:00",270.56,270.62,270.56,270.6,4,270.595,0,3
"2019-10-30 09:41:00",270.6,270.6,270.6,270.6,0,270.6,0,0
"2019-10-30 09:42:00",270.54,270.57,270.54,270.56,6,270.558,0,4
"2019-10-30 09:43:00",270.55,270.58,270.55,270.58,5,270.564,0,5
"2019-10-30 09:44:00",270.56,270.57,270.5,270.51,5,270.531,0,3
"2019-10-30 09:45:00",270.51,270.51,270.51,270.51,0,270.51,0,0
"2019-10-30 09:46:00",270.58,270.59,270.58,270.58,1,270.582,0,1
"2019-10-30 09:47:00",270.64,270.66,270.64,270.65,8,270.648,0,5
"2019-10-30 09:48:00",270.65,270.65,270.65,270.65,0,270.65,0,0
"2019-10-30 09:49:00",270.66,270.66,270.59,270.59,18,270.629,0,9
"2019-10-30 09:50:00",270.57,270.57,270.52,270.55,8,270.53,0,8
"2019-10-30 09:51:00",270.55,270.55,270.55,270.55,0,270.55,0,0
"2019-10-30 09:52:00",270.61,270.61,270.61,270.61,1,270.61,0,1
"2019-10-30 09:53:00",270.63,270.64,270.63,270.64,5,270.634,0,5
"2019-10-30 09:54:00",270.63,270.63,270.63,270.63,1,270.63,0,1
"2019-10-30 09:55:00",270.61,270.63,270.61,270.63,11,270.612,0,4
"2019-10-30 09:56:00",270.64,270.64,270.6,270.64,26,270.61,0,13
"2019-10-30 09:57:00",270.63,270.65,270.63,270.64,24,270.638,0,15
"2019-10-30 09:58:00",270.64,270.64,270.62,270.62,2,270.63,0,2
"2019-10-30 09:59:00",270.62,270.62,270.6,270.6,9,270.612,0,9
"2019-10-30 10:00:00",270.62,270.63,270.57,270.57,4,270.601,0,3
"2019-10-30 10:01:00",270.62,270.62,270.57,270.57,9,270.588,0,5
"2019-10-30 10:02:00",270.57,270.57,270.57,270.57,0,270.57,0,0
"2019-10-30 10:03:00",270.57,270.6,270.57,270.6,6,270.587,0,5
"2019-10-30 10:04:00",270.69,270.69,270.69,270.69,2,270.69,0,2
"2019-10-30 10:05:00",270.69,270.69,270.69,270.69,5,270.69,0,2
"2019-10-30 10:06:00",270.62,270.65,270.62,270.65,3,270.63,0,3
"2019-10-30 10:07:00",270.6,270.6,270.6,270.6,1,270.6,0,1
"2019-10-30 10:08:00",270.68,270.68,270.67,270.68,2,270.679,0,1
"2019-10-30 10:09:00",270.7,270.7,270.64,270.64,7,270.651,0,3
"2019-10-30 10:10:00",270.66,270.66,270.66,270.66,6,270.66,0,6
"2019-10-30 10:11:00",270.7,270.7,270.7,270.7,1,270.7,0,1
"2019-10-30 10:12:00",270.69,270.7,270.69,270.69,1,270.692,0,1
"2019-10-30 10:13:00",270.67,270.67,270.61,270.61,11,270.65,0,3
"2019-10-30 10:14:00",270.61,270.61,270.55,270.57,24,270.569,0,9
"2019-10-30 10:15:00",270.54,270.57,270.54,270.56,6,270.561,0,6
"2019-10-30 10:16:00",270.56,270.56,270.55,270.55,2,270.555,0,2
"2019-10-30 10:17:00",270.53,270.55,270.53,270.55,8,270.532,0,8
"2019-10-30 10:18:00",270.55,270.56,270.54,270.56,14,270.548,0,9
"2019-10-30 10:19:00",270.49,270.51,270.49,270.49,6,270.496,0,6
"2019-10-30 10:20:00",270.47,270.47,270.4,270.41,14,270.427,0,12
"2019-10-30 10:21:00",270.37,270.37,270.32,270.37,125,270.35,0,52
"2019-10-30 10:22:00",270.35,270.38,270.35,270.38,9,270.374,0,2
"2019-10-30 10:23:00",270.37,270.4,270.37,270.4,2,270.385,0,2
"2019-10-30 10:24:00",270.31,270.33,270.31,270.33,6,270.322,0,5
"2019-10-30 10:25:00",270.31,270.37,270.28,270.36,24,270.303,0,21
"2019-10-30 10:26:00",270.37,270.42,270.37,270.42,7,270.409,0,7
"2019-10-30 10:27:00",270.42,270.44,270.37,270.37,14,270.401,0,13
"2019-10-30 10:28:00",270.34,270.37,270.34,270.35,6,270.354,0,5
"2019-10-30 10:29:00",270.39,270.44,270.39,270.44,8,270.432,0,7
"2019-10-30 10:30:00",270.39,270.41,270.39,270.41,4,270.4,0,4
"2019-10-30 10:31:00",270.41,270.41,270.41,270.41,1,270.41,0,1
"2019-10-30 10:32:00",270.42,270.46,270.4,270.45,37,270.443,0,22
"2019-10-30 10:33:00",270.37,270.37,270.37,270.37,2,270.37,0,1
"2019-10-30 10:34:00",270.4,270.4,270.4,270.4,3,270.4,0,2
"2019-10-30 10:35:00",270.41,270.46,270.41,270.46,3,270.443,0,3
"2019-10-30 10:36:00",270.45,270.48,270.45,270.47,10,270.476,0,5
"2019-10-30 10:37:00",270.44,270.47,270.44,270.46,11,270.454,0,8
"2019-10-30 10:38:00",270.49,270.51,270.48,270.48,7,270.49,0,7
"2019-10-30 10:39:00",270.44,270.44,270.4,270.42,20,270.421,0,9
"2019-10-30 10:40:00",270.39,270.39,270.39,270.39,1,270.39,0,1
"2019-10-30 10:41:00",270.4,270.4,270.4,270.4,1,270.4,0,1
"2019-10-30 10:42:00",270.37,270.37,270.35,270.36,4,270.36,0,2
"2019-10-30 10:43:00",270.38,270.39,270.3,270.3,18,270.356,0,16
"2019-10-30 10:44:00",270.31,270.31,270.27,270.3,8,270.288,0,5
"2019-10-30 10:45:00",270.3,270.3,270.3,270.3,0,270.3,0,0
"2019-10-30 10:46:00",270.26,270.3,270.24,270.3,19,270.276,0,5
"2019-10-30 10:47:00",270.31,270.32,270.3,270.3,31,270.308,0,7
"2019-10-30 10:48:00",270.29,270.34,270.29,270.32,6,270.322,0,6
"2019-10-30 10:49:00",270.34,270.41,270.34,270.41,12,270.374,0,9
"2019-10-30 10:50:00",270.41,270.42,270.41,270.41,8,270.415,0,7
"2019-10-30 10:51:00",270.4,270.41,270.4,270.4,14,270.402,0,3
"2019-10-30 10:52:00",270.39,270.4,270.39,270.4,5,270.392,0,4
"2019-10-30 10:53:00",270.38,270.38,270.36,270.38,3,270.375,0,3
"2019-10-30 10:54:00",270.35,270.37,270.34,270.37,5,270.351,0,4
"2019-10-30 10:55:00",270.41,270.42,270.41,270.42,3,270.413,0,3
"2019-10-30 10:56:00",270.4,270.4,270.39,270.39,5,270.392,0,3
"2019-10-30 10:57:00",270.37,270.38,270.37,270.38,5,270.373,0,3
"2019-10-30 10:58:00",270.38,270.39,270.37,270.39,6,270.376,0,5
"2019-10-30 10:59:00",270.39,270.39,270.33,270.33,7,270.371,0,7
"2019-10-30 11:00:00",270.37,270.42,270.35,270.42,7,270.384,0,6
"2019-10-30 11:01:00",270.46,270.47,270.46,270.47,15,270.461,0,8
"2019-10-30 11:02:00",270.47,270.47,270.37,270.38,23,270.404,0,19
"2019-10-30 11:03:00",270.38,270.45,270.38,270.45,6,270.437,0,4
"2019-10-30 11:04:00",270.48,270.48,270.47,270.47,3,270.475,0,2
"2019-10-30 11:05:00",270.48,270.56,270.47,270.56,34,270.492,0,20
"2019-10-30 11:06:00",270.58,270.58,270.53,270.54,17,270.57,0,9
"2019-10-30 11:07:00",270.5,270.56,270.5,270.56,4,270.519,0,4
"2019-10-30 11:08:00",270.56,270.56,270.56,270.56,0,270.56,0,0
"2019-10-30 11:09:00",270.52,270.52,270.51,270.52,1,270.52,0,1
"2019-10-30 11:10:00",270.56,270.58,270.56,270.58,3,270.573,0,3
"2019-10-30 11:11:00",270.54,270.54,270.52,270.52,4,270.536,0,3
"2019-10-30 11:12:00",270.53,270.59,270.53,270.58,7,270.57,0,5
"2019-10-30 11:13:00",270.59,270.59,270.58,270.58,3,270.586,0,3
"2019-10-30 11:14:00",270.56,270.56,270.52,270.52,2,270.54,0,2
"2019-10-30 11:15:00",270.52,270.52,270.48,270.5,17,270.495,0,13
"2019-10-30 11:16:00",270.49,270.53,270.48,270.5,32,270.508,0,19
"2019-10-30 11:17:00",270.51,270.54,270.49,270.5,168,270.509,0,95
"2019-10-30 11:18:00",270.52,270.57,270.52,270.56,13,270.539,0,13
"2019-10-30 11:19:00",270.57,270.58,270.57,270.57,1,270.573,0,1
"2019-10-30 11:20:00",270.59,270.61,270.57,270.61,37,270.594,0,10
"2019-10-30 11:21:00",270.62,270.64,270.61,270.63,16,270.63,0,6
"2019-10-30 11:22:00",270.66,270.66,270.65,270.65,2,270.655,0,2
"2019-10-30 11:23:00",270.65,270.66,270.65,270.66,2,270.655,0,2
"2019-10-30 11:24:00",270.67,270.7,270.67,270.68,5,270.686,0,5
"2019-10-30 11:25:00",270.69,270.7,270.69,270.7,3,270.693,0,3
"2019-10-30 11:26:00",270.68,270.71,270.68,270.71,10,270.685,0,6
"2019-10-30 11:27:00",270.71,270.77,270.71,270.75,8,270.745,0,7
"2019-10-30 11:28:00",270.73,270.73,270.71,270.71,2,270.72,0,2
"2019-10-30 11:29:00",270.73,270.75,270.73,270.75,12,270.736,0,7
"2019-10-30 11:30:00",270.79,270.79,270.79,270.79,2,270.79,0,2
"2019-10-30 11:31:00",270.81,270.84,270.81,270.84,2,270.823,0,2
"2019-10-30 11:32:00",270.83,270.83,270.8,270.8,5,270.818,0,3
"2019-10-30 11:33:00",270.81,270.82,270.78,270.78,13,270.787,0,12
"2019-10-30 11:34:00",270.81,270.85,270.8,270.85,16,270.827,0,7
"2019-10-30 11:35:00",270.81,270.81,270.76,270.79,82,270.779,0,41
"2019-10-30 11:36:00",270.79,270.8,270.79,270.8,7,270.794,0,7
"2019-10-30 11:37:00",270.8,270.8,270.8,270.8,0,270.8,0,0
"2019-10-30 11:38:00",270.78,270.8,270.72,270.73,24,270.779,0,18
"2019-10-30 11:39:00",270.76,270.78,270.75,270.78,6,270.763,0,2
"2019-10-30 11:40:00",270.78,270.78,270.78,270.78,0,270.78,0,0
"2019-10-30 11:41:00",270.76,270.81,270.76,270.81,5,270.776,0,3
"2019-10-30 11:42:00",270.82,270.99,270.82,270.94,75,270.942,0,43
"2019-10-30 11:43:00",270.92,270.92,270.89,270.89,8,270.901,0,7
"2019-10-30 11:44:00",270.89,270.93,270.89,270.92,15,270.908,0,10
"2019-10-30 11:45:00",270.92,270.93,270.91,270.91,33,270.912,0,32
"2019-10-30 11:46:00",270.89,270.91,270.88,270.91,6,270.897,0,6
"2019-10-30 11:47:00",270.91,270.91,270.88,270.89,19,270.89,0,13
"2019-10-30 11:48:00",270.89,270.89,270.83,270.83,7,270.861,0,4
"2019-10-30 11:49:00",270.84,270.88,270.84,270.85,5,270.861,0,5
"2019-10-30 11:50:00",270.85,270.87,270.85,270.87,5,270.854,0,4
"2019-10-30 11:51:00",270.89,270.89,270.88,270.88,11,270.881,0,5
"2019-10-30 11:52:00",270.88,270.88,270.86,270.86,3,270.873,0,2
"2019-10-30 11:53:00",270.9,270.9,270.9,270.9,1,270.9,0,1
"2019-10-30 11:54:00",270.91,270.92,270.87,270.88,12,270.907,0,7
"2019-10-30 11:55:00",270.85,270.88,270.85,270.87,4,270.869,0,3
"2019-10-30 11:56:00",270.87,270.87,270.87,270.87,0,270.87,0,0
"2019-10-30 11:57:00",270.88,270.88,270.87,270.88,3,270.879,0,2
"2019-10-30 11:58:00",270.84,270.84,270.84,270.84,5,270.84,0,1
"2019-10-30 11:59:00",270.81,270.81,270.81,270.81,1,270.81,0,1
"2019-10-30 12:00:00",270.8,270.81,270.8,270.8,1,270.802,0,1
"2019-10-30 12:01:00",270.8,270.8,270.78,270.79,4,270.791,0,3
"2019-10-30 12:02:00",270.79,270.85,270.79,270.85,10,270.823,0,7
"2019-10-30 12:03:00",270.86,270.9,270.86,270.9,33,270.887,0,17
"2019-10-30 12:04:00",270.88,270.88,270.88,270.88,3,270.88,0,2
"2019-10-30 12:05:00",270.87,270.9,270.86,270.87,5,270.876,0,4
"2019-10-30 12:06:00",270.86,270.87,270.84,270.87,37,270.862,0,23
"2019-10-30 12:07:00",270.88,270.88,270.88,270.88,1,270.88,0,1
"2019-10-30 12:08:00",270.89,270.9,270.89,270.89,1,270.895,0,1
"2019-10-30 12:09:00",270.88,270.88,270.88,270.88,1,270.88,0,1
"2019-10-30 12:10:00",270.85,270.85,270.82,270.83,25,270.834,0,14
"2019-10-30 12:11:00",270.83,270.84,270.83,270.84,2,270.835,0,2
"2019-10-30 12:12:00",270.82,270.82,270.81,270.81,2,270.817,0,2
"2019-10-30 12:13:00",270.81,270.82,270.8,270.81,24,270.811,0,22
"2019-10-30 12:14:00",270.84,270.84,270.84,270.84,1,270.84,0,1
"2019-10-30 12:15:00",270.86,270.86,270.85,270.85,15,270.851,0,9
"2019-10-30 12:16:00",270.85,270.85,270.84,270.84,3,270.845,0,3
"2019-10-30 12:17:00",270.81,270.81,270.8,270.8,3,270.806,0,2
"2019-10-30 12:18:00",270.8,270.8,270.79,270.8,14,270.797,0,4
"2019-10-30 12:19:00",270.78,270.78,270.78,270.78,1,270.78,0,1
"2019-10-30 12:20:00",270.78,270.78,270.77,270.78,1,270.78,0,1
"2019-10-30 12:21:00",270.8,270.8,270.78,270.78,12,270.79,0,12
"2019-10-30 12:22:00",270.77,270.78,270.76,270.77,24,270.771,0,18
"2019-10-30 12:23:00",270.75,270.79,270.75,270.78,71,270.78,0,4
"2019-10-30 12:24:00",270.79,270.79,270.76,270.77,7,270.776,0,7
"2019-10-30 12:25:00",270.8,270.81,270.8,270.8,2,270.801,0,1
"2019-10-30 12:26:00",270.8,270.8,270.79,270.79,3,270.797,0,2
"2019-10-30 12:27:00",270.76,270.78,270.76,270.78,8,270.762,0,4
"2019-10-30 12:28:00",270.79,270.79,270.79,270.79,1,270.79,0,1
"2019-10-30 12:29:00",270.78,270.78,270.75,270.75,8,270.761,0,6
"2019-10-30 12:30:00",270.73,270.74,270.73,270.74,11,270.735,0,4
"2019-10-30 12:31:00",270.74,270.76,270.74,270.76,16,270.742,0,9
"2019-10-30 12:32:00",270.74,270.74,270.72,270.73,44,270.737,0,29
"2019-10-30 12:33:00",270.71,270.72,270.68,270.68,9,270.688,0,7
"2019-10-30 12:34:00",270.67,270.73,270.67,270.73,5,270.71,0,4
"2019-10-30 12:35:00",270.73,270.74,270.73,270.73,10,270.731,0,2
"2019-10-30 12:36:00",270.7,270.7,270.65,270.65,19,270.665,0,8
"2019-10-30 12:37:00",270.67,270.67,270.67,270.67,11,270.67,0,5
"2019-10-30 12:38:00",270.67,270.7,270.67,270.67,22,270.695,0,7
"2019-10-30 12:39:00",270.69,270.7,270.69,270.7,8,270.697,0,4
"2019-10-30 12:40:00",270.71,270.71,270.68,270.68,7,270.696,0,7
"2019-10-30 12:41:00",270.65,270.68,270.64,270.67,6,270.665,0,3
"2019-10-30 12:42:00",270.68,270.68,270.68,270.68,4,270.68,0,2
"2019-10-30 12:43:00",270.66,270.66,270.65,270.66,18,270.658,0,5
"2019-10-30 12:44:00",270.64,270.64,270.64,270.64,1,270.64,0,1
"2019-10-30 12:45:00",270.6,270.61,270.6,270.61,3,270.603,0,3
"2019-10-30 12:46:00",270.61,270.61,270.61,270.61,0,270.61,0,0
"2019-10-30 12:47:00",270.58,270.82,270.57,270.63,434,270.699,0,266
"2019-10-30 12:48:00",270.55,270.57,270.54,270.56,5,270.56,0,5
"2019-10-30 12:49:00",270.54,270.54,270.52,270.52,6,270.535,0,5
"2019-10-30 12:50:00",270.52,270.52,270.48,270.52,14,270.5,0,11
"2019-10-30 12:51:00",270.53,270.55,270.53,270.55,2,270.538,0,2
"2019-10-30 12:52:00",270.53,270.57,270.52,270.55,8,270.546,0,6
"2019-10-30 12:53:00",270.57,270.58,270.56,270.57,18,270.571,0,4
"2019-10-30 12:54:00",270.59,270.61,270.57,270.57,15,270.585,0,10
"2019-10-30 12:55:00",270.57,270.57,270.47,270.52,202,270.522,0,133
"2019-10-30 12:56:00",270.53,270.53,270.53,270.53,3,270.53,0,3
"2019-10-30 12:57:00",270.49,270.49,270.48,270.48,6,270.485,0,6
"2019-10-30 12:58:00",270.51,270.55,270.5,270.51,29,270.513,0,8
"2019-10-30 12:59:00",270.51,270.54,270.28,270.37,153,270.445,0,111
"2019-10-30 13:00:00",270.27,270.58,270.11,270.26,377,270.342,0,230
"2019-10-30 13:01:00",270.28,270.72,270.27,270.71,137,270.451,0,102
"2019-10-30 13:02:00",270.66,270.67,270.4,270.42,249,270.546,0,100
"2019-10-30 13:03:00",270.5,270.52,270.39,270.5,39,270.425,0,30
"2019-10-30 13:04:00",270.5,270.63,270.44,270.62,72,270.518,0,31
"2019-10-30 13:05:00",270.62,270.62,270.47,270.51,128,270.543,0,109
"2019-10-30 13:06:00",270.51,270.51,270.38,270.38,42,270.456,0,30
"2019-10-30 13:07:00",270.39,270.44,270.36,270.4,25,270.417,0,17
"2019-10-30 13:08:00",270.44,270.5,270.44,270.5,24,270.481,0,15
"2019-10-30 13:09:00",270.49,270.56,270.47,270.55,16,270.52,0,5
"2019-10-30 13:10:00",270.62,270.69,270.62,270.67,51,270.662,0,34
"2019-10-30 13:11:00",270.68,270.71,270.65,270.67,37,270.687,0,19
"2019-10-30 13:12:00",270.67,270.68,270.66,270.66,20,270.672,0,8
"2019-10-30 13:13:00",270.67,270.68,270.65,270.67,25,270.663,0,9
"2019-10-30 13:14:00",270.65,270.72,270.65,270.71,42,270.698,0,25
"2019-10-30 13:15:00",270.76,270.93,270.75,270.91,124,270.84,0,87
"2019-10-30 13:16:00",270.94,270.98,270.89,270.98,31,270.927,0,24
"2019-10-30 13:17:00",270.97,271.05,270.96,270.97,71,271.006,0,33
"2019-10-30 13:18:00",270.96,270.97,270.79,270.81,97,270.844,0,70
"2019-10-30 13:19:00",270.81,270.88,270.8,270.88,33,270.845,0,19
"2019-10-30 13:20:00",270.89,270.93,270.87,270.93,13,270.892,0,4
"2019-10-30 13:21:00",270.87,270.87,270.85,270.86,27,270.859,0,15
"2019-10-30 13:22:00",270.92,270.95,270.91,270.91,23,270.941,0,8
"2019-10-30 13:23:00",270.9,270.9,270.81,270.81,34,270.842,0,27
"2019-10-30 13:24:00",270.84,270.84,270.77,270.79,38,270.787,0,29
"2019-10-30 13:25:00",270.81,270.81,270.78,270.8,14,270.797,0,5
"2019-10-30 13:26:00",270.78,270.78,270.75,270.78,33,270.762,0,27
"2019-10-30 13:27:00",270.75,270.78,270.75,270.78,12,270.763,0,6
"2019-10-30 13:28:00",270.77,270.83,270.77,270.82,46,270.801,0,28
"2019-10-30 13:29:00",270.83,270.85,270.81,270.81,23,270.824,0,17
"2019-10-30 13:30:00",270.84,270.87,270.83,270.87,14,270.855,0,10
"2019-10-30 13:31:00",270.8,270.8,270.66,270.69,92,270.743,0,57
"2019-10-30 13:32:00",270.72,270.75,270.69,270.69,13,270.718,0,9
"2019-10-30 13:33:00",270.71,270.71,270.59,270.64,37,270.636,0,20
"2019-10-30 13:34:00",270.63,270.63,270.46,270.52,46,270.533,0,28
"2019-10-30 13:35:00",270.6,270.76,270.55,270.71,71,270.635,0,25
"2019-10-30 13:36:00",270.69,270.69,270.58,270.64,20,270.626,0,12
"2019-10-30 13:37:00",270.67,270.68,270.6,270.6,21,270.663,0,5
"2019-10-30 13:38:00",270.72,270.8,270.62,270.62,38,270.73,0,29
"2019-10-30 13:39:00",270.58,270.58,270.4,270.46,82,270.458,0,56
"2019-10-30 13:40:00",270.54,270.59,270.51,270.54,58,270.543,0,43
"2019-10-30 13:41:00",270.55,270.62,270.46,270.58,127,270.543,0,85
"2019-10-30 13:42:00",270.53,270.57,270.5,270.51,35,270.522,0,17
"2019-10-30 13:43:00",270.52,270.65,270.52,270.65,17,270.616,0,12
"2019-10-30 13:44:00",270.67,270.84,270.67,270.75,81,270.79,0,48
"2019-10-30 13:45:00",270.78,270.83,270.78,270.83,8,270.8,0,7
"2019-10-30 13:46:00",270.85,270.92,270.8,270.81,40,270.878,0,28
"2019-10-30 13:47:00",270.83,270.86,270.79,270.86,15,270.816,0,8
"2019-10-30 13:48:00",270.87,270.89,270.84,270.88,48,270.868,0,19
"2019-10-30 13:49:00",270.92,270.93,270.88,270.93,34,270.907,0,28
"2019-10-30 13:50:00",270.93,271.18,270.93,271.16,190,271.082,0,124
"2019-10-30 13:51:00",271.14,271.42,271.14,271.37,143,271.273,0,101
"2019-10-30 13:52:00",271.43,271.43,271.28,271.29,48,271.388,0,18
"2019-10-30 13:53:00",271.3,271.38,271.29,271.38,39,271.338,0,30
"2019-10-30 13:54:00",271.38,271.43,271.3,271.32,238,271.359,0,185
"2019-10-30 13:55:00",271.32,271.45,271.32,271.45,56,271.402,0,32
"2019-10-30 13:56:00",271.5,271.53,271.35,271.39,107,271.43,0,67
"2019-10-30 13:57:00",271.39,271.4,271.36,271.38,37,271.376,0,31
"2019-10-30 13:58:00",271.38,271.39,271.3,271.31,50,271.327,0,28
"2019-10-30 13:59:00",271.3,271.35,271.25,271.35,65,271.292,0,43
"2019-10-30 14:00:00",271.31,271.42,271.31,271.34,59,271.371,0,42
"2019-10-30 14:01:00",271.34,271.37,271.32,271.35,31,271.345,0,26
"2019-10-30 14:02:00",271.38,271.4,271.35,271.37,48,271.377,0,30
"2019-10-30 14:03:00",271.39,271.49,271.38,271.47,55,271.453,0,47
"2019-10-30 14:04:00",271.48,271.48,271.42,271.44,38,271.459,0,28
"2019-10-30 14:05:00",271.47,271.47,271.44,271.47,8,271.461,0,8
"2019-10-30 14:06:00",271.47,271.5,271.46,271.46,23,271.478,0,20
"2019-10-30 14:07:00",271.49,271.52,271.46,271.52,90,271.492,0,65
"2019-10-30 14:08:00",271.51,271.53,271.39,271.42,103,271.484,0,45
"2019-10-30 14:09:00",271.44,271.46,271.43,271.45,5,271.448,0,5
"2019-10-30 14:10:00",271.47,271.49,271.47,271.48,32,271.483,0,17
"2019-10-30 14:11:00",271.48,271.52,271.47,271.5,47,271.506,0,19
"2019-10-30 14:12:00",271.51,271.51,271.44,271.49,21,271.49,0,14
"2019-10-30 14:13:00",271.5,271.5,271.41,271.43,25,271.44,0,16
"2019-10-30 14:14:00",271.43,271.45,271.43,271.44,9,271.44,0,5
"2019-10-30 14:15:00",271.42,271.44,271.42,271.44,17,271.425,0,13
"2019-10-30 14:16:00",271.5,271.51,271.48,271.5,19,271.5,0,11
"2019-10-30 14:17:00",271.54,271.54,271.48,271.48,26,271.512,0,19
"2019-10-30 14:18:00",271.52,271.52,271.44,271.44,9,271.483,0,7
"2019-10-30 14:19:00",271.5,271.5,271.44,271.46,25,271.471,0,23
"2019-10-30 14:20:00",271.5,271.54,271.5,271.53,12,271.51,0,10
"2019-10-30 14:21:00",271.54,271.6,271.52,271.56,120,271.562,0,52
"2019-10-30 14:22:00",271.56,271.63,271.55,271.61,67,271.585,0,21
"2019-10-30 14:23:00",271.63,271.81,271.62,271.81,144,271.701,0,65
"2019-10-30 14:24:00",271.82,271.99,271.82,271.88,343,271.898,0,219
"2019-10-30 14:25:00",271.88,271.92,271.76,271.76,81,271.835,0,62
"2019-10-30 14:26:00",271.76,271.76,271.67,271.7,58,271.707,0,47
"2019-10-30 14:27:00",271.68,271.77,271.67,271.75,78,271.741,0,26
"2019-10-30 14:28:00",271.78,271.79,271.75,271.75,20,271.776,0,9
"2019-10-30 14:29:00",271.75,271.8,271.75,271.77,34,271.78,0,15
"2019-10-30 14:30:00",271.8,271.8,271.73,271.75,30,271.755,0,10
"2019-10-30 14:31:00",271.74,271.74,271.62,271.66,232,271.657,0,114
"2019-10-30 14:32:00",271.67,271.69,271.62,271.64,61,271.657,0,47
"2019-10-30 14:33:00",271.66,271.66,271.55,271.59,68,271.598,0,50
"2019-10-30 14:34:00",271.57,271.59,271.55,271.56,21,271.567,0,21
"2019-10-30 14:35:00",271.59,271.6,271.59,271.6,2,271.596,0,2
"2019-10-30 14:36:00",271.57,271.59,271.56,271.59,12,271.578,0,7
"2019-10-30 14:37:00",271.56,271.6,271.54,271.6,19,271.563,0,13
"2019-10-30 14:38:00",271.59,271.61,271.55,271.55,23,271.576,0,20
"2019-10-30 14:39:00",271.55,271.58,271.5,271.54,55,271.538,0,44
"2019-10-30 14:40:00",271.53,271.64,271.53,271.64,24,271.62,0,14
"2019-10-30 14:41:00",271.64,271.67,271.63,271.66,10,271.638,0,9
"2019-10-30 14:42:00",271.7,271.7,271.66,271.67,23,271.691,0,11
"2019-10-30 14:43:00",271.69,271.69,271.61,271.61,18,271.634,0,18
"2019-10-30 14:44:00",271.6,271.65,271.6,271.65,58,271.605,0,11
"2019-10-30 14:45:00",271.62,271.65,271.6,271.6,50,271.628,0,31
"2019-10-30 14:46:00",271.63,271.64,271.57,271.57,13,271.608,0,10
"2019-10-30 14:47:00",271.58,271.59,271.51,271.53,178,271.556,0,116
"2019-10-30 14:48:00",271.54,271.66,271.54,271.65,114,271.595,0,53
"2019-10-30 14:49:00",271.58,271.6,271.56,271.57,17,271.579,0,14
"2019-10-30 14:50:00",271.61,271.7,271.61,271.7,170,271.668,0,73
"2019-10-30 14:51:00",271.72,271.76,271.71,271.75,22,271.742,0,16
"2019-10-30 14:52:00",271.74,271.74,271.7,271.7,29,271.717,0,21
"2019-10-30 14:53:00",271.73,271.76,271.7,271.76,44,271.719,0,22
"2019-10-30 14:54:00",271.77,271.87,271.75,271.82,236,271.81,0,138
"2019-10-30 14:55:00",271.82,271.82,271.69,271.72,110,271.722,0,60
"2019-10-30 14:56:00",271.72,271.73,271.71,271.71,15,271.723,0,12
"2019-10-30 14:57:00",271.68,271.72,271.63,271.65,202,271.679,0,82
"2019-10-30 14:58:00",271.64,271.67,271.61,271.66,66,271.637,0,45
"2019-10-30 14:59:00",271.67,271.89,271.61,271.79,765,271.726,0,481
"2019-10-31 08:30:00",271.57,271.62,271.4,271.48,342,271.472,0,147
"2019-10-31 08:31:00",271.44,271.45,271.28,271.33,83,271.35,0,45
"2019-10-31 08:32:00",271.35,271.36,271.23,271.23,133,271.292,0,73
"2019-10-31 08:33:00",271.25,271.66,271.24,271.6,134,271.458,0,81
"2019-10-31 08:34:00",271.59,271.59,271.51,271.53,48,271.542,0,32
